,depNO2,p_XCOORD,p_YCOORD,pA_landuseArea_HDres_100_sum,pA_landuseArea_HDres_300_sum,pA_landuseArea_HDres_500_sum,pA_landuseArea_HDres_1000_sum,pA_landuseArea_HDres_5000_sum,pA_landuseArea_Industry_1000_sum,pA_landuseArea_Industry_5000_sum,pA_landuseArea_LDres_300_sum,pA_landuseArea_LDres_500_sum,pA_landuseArea_LDres_1000_sum,pA_landuseArea_LDres_5000_sum,pA_landuseArea_Natural_5000_sum,pA_landuseArea_UrbGreen_1000_sum,pA_landuseArea_UrbGreen_5000_sum,pA_landuseArea_Industry_500_sum,pA_landuseArea_LDres_100_sum,pA_landuseArea_Natural_500_sum,pA_landuseArea_Natural_1000_sum,pA_landuseArea_UrbGreen_500_sum,pA_landuseArea_UrbGreen_300_sum,pA_landuseArea_Industry_100_sum,pA_landuseArea_Industry_300_sum,pA_landuseArea_UrbGreen_100_sum,pA_landuseArea_Natural_300_sum,pA_landuseArea_Port_5000_sum,pA_landuseArea_Natural_100_sum,pA_landuseArea_Port_300_sum,pA_landuseArea_Port_500_sum,pA_landuseArea_Port_1000_sum,pA_EmissionAreaWt_All_100_wtv,pA_EmissionAreaWt_All_300_wtv,pA_EmissionAreaWt_All_500_wtv,pA_EmissionAreaWt_All_1000_wtv,pA_EmissionAreaWt_All_5000_wtv,pB_rdLength_major_25_sum,pB_rdLength_major_50_sum,pB_rdLength_major_100_sum,pB_rdLength_major_300_sum,pB_rdLength_major_500_sum,pB_rdLength_major_1000_sum,pB_rdLength_minor_25_sum,pB_rdLength_minor_50_sum,pB_rdLength_minor_100_sum,pB_rdLength_minor_300_sum,pB_rdLength_minor_500_sum,pB_rdLength_minor_1000_sum,pC_EmissionPoint_Misc_5000_sum,pC_EmissionPoint_Waste_5000_sum,pC_EmissionPoint_Misc_500_sum,pC_EmissionPoint_Misc_1000_sum,pC_EmissionPoint_Misc_300_sum,pC_EmissionPoint_Misc_100_sum,pC_EmissionPoint_Power_5000_sum,pC_EmissionPoint_Waste_1000_sum,pC_EmissionPoint_Waste_500_sum,pC_EmissionPoint_Chemical_5000_sum,pC_EmissionPoint_Waste_300_sum,pD_EmissionAreaVal_NOxEmission_val,pE_majorRdDist_none_dist,pE_majorRdDist_none_invd,pE_majorRdDist_none_invsq,pF_EmPoint_Emission_valinvd,pF_EmPoint_Emission_valinvsq,pG_EmAreaRaster_raster_val
pA_EmissionAreaWt_All_100_wtv,0.3006181467085904,0.12412875154512987,-0.061463608075559735,0.3454062257498452,0.3726160572359124,0.415629388993968,0.4681028518940542,0.3342817619202982,0.4332998694879724,0.4285930252156881,-0.2874304542322136,-0.2840110002360346,-0.17193023653221573,0.3681689584027016,-0.27132823311347576,-0.007299183955205141,0.26223519909261955,0.34052875897546475,-0.28468203008323995,-0.05487148149988175,-0.12404285912495466,-0.018872874378943746,-0.008436522531173937,0.24820055084087542,0.28783312329232336,0.04960837185349656,-0.010539302375655986,0.41707481027173277,-0.007016989624464784,-0.01912384230474822,-0.012769182189835814,0.0043221276155737285,1.0,0.9757361936864278,0.9478528692970488,0.867592312822541,0.4468026374464457,-0.029243495694314985,0.0883126335728216,0.2704167395255022,0.5822007740938465,0.688134830596373,0.7096018389272638,-0.0019514372934661005,0.04757439364828808,0.09760896968426692,0.23760859927610722,0.3603049791809085,0.45426510904258094,-0.0626186814581312,0.3147566531477549,0.12223447224308545,0.23635940734085872,0.10602491842402133,0.18567692620817244,0.1271934276038928,-0.002761377636310452,-0.015217800189524148,0.180979128076927,0.034368963448471714,0.9834714127500286,-0.13278495926512612,0.04101222447694278,0.07009256065338144,-0.023112351967771862,0.0030170654072266727,0.9834714127500286
pA_EmissionAreaWt_All_300_wtv,0.3003647115558153,0.15766324099741863,-0.09125668200602649,0.3618405323306584,0.3891434754355584,0.42925207360287876,0.47983848121604966,0.36759740638887883,0.47502861091849236,0.47847396719550583,-0.28669527994168026,-0.2800815124501313,-0.15789381309532316,0.40304703543938764,-0.2954050392547045,-0.02939482175583635,0.2892739066388892,0.3572761172690121,-0.28569747837068765,-0.07216198119254544,-0.1521882041753288,-0.04399570994525196,-0.03607756930369945,0.25412399385192525,0.29521008038801966,0.022865548822663125,-0.02636807608961663,0.46057661220829504,-0.018509844456431168,-0.010846730099628051,-0.004104574775085779,0.01302116361321238,0.9757361936864278,1.0,0.9881224276329085,0.9140384025862666,0.4921012986577021,-0.029005097931501547,0.0861918697589554,0.25618016937306504,0.5964141422907059,0.7105213276217278,0.7442202367387661,0.016473437805499626,0.06442006367758735,0.11942748020642194,0.2671235939142095,0.39416122836675765,0.487314961811367,-0.05219074499599932,0.342401829152754,0.100930047436434,0.32774813437622236,0.0978348386597808,0.19215510658457075,0.13761104035535504,-0.0022998991082955095,-0.010096185875274184,0.21386298689887995,0.01085872954544721,0.947676252094781,-0.12667843176235946,0.02370850184566203,0.05013730286076351,-0.012962067068279152,0.007548864158774359,0.947676252094781
pA_EmissionAreaWt_All_500_wtv,0.30252332423115336,0.18203340415197677,-0.11231979093825625,0.3747018154762844,0.40325030957365243,0.44361876851721965,0.4976804235779924,0.4051359018757542,0.4984658050575794,0.5213544573690208,-0.29319873321879564,-0.28259064363907016,-0.15366950956789005,0.43227815679279546,-0.3135517097684801,-0.03986941214696637,0.303979630976243,0.36242123765596906,-0.2962251857265818,-0.08557991475467087,-0.17187077476207738,-0.051120582526648466,-0.04231606985332558,0.2588878376202037,0.29708032015805386,0.020731308395858888,-0.03787578384380324,0.5017703099156243,-0.025850164231740205,0.0010127168853032347,0.00735390858464915,0.03383045163208933,0.9478528692970488,0.9881224276329085,1.0,0.9501426803542823,0.5323945006079621,-0.037754052306998055,0.08111575579487097,0.25447071341048394,0.5892048894593505,0.7060943200153222,0.7739112320148612,0.028716742115947023,0.0723452732957135,0.13479676429723783,0.2890877439223761,0.42008672368625083,0.518222846402988,-0.026358364308836,0.37237704876799865,0.08006035439335364,0.3200661669722754,0.07863198216178711,0.19236285229761363,0.15870134188495164,0.0036723692818056747,-0.007510292816674246,0.2461639182542672,0.00540166870725963,0.9190646512076249,-0.1231363947916617,0.015806513441914236,0.04095844385198845,0.00841231544840185,0.021268263591732305,0.9190646512076249
pA_EmissionAreaWt_All_1000_wtv,0.2887153260056657,0.20302092780259448,-0.17140194472133732,0.3437797343656051,0.37488171320970226,0.41897357566281185,0.4833606117193438,0.448405798218582,0.5427072068840865,0.6329357649395201,-0.27856316514408486,-0.2622381145185789,-0.12429132960477302,0.4770841469658604,-0.3612039404932464,-0.044966098784604905,0.35471983574011806,0.3844698425444745,-0.28359448350450445,-0.10540242607957595,-0.19957260401507926,-0.043294202332105,-0.03653308800055325,0.2923542898801095,0.3199206437796264,0.013766700866085203,-0.05828735314448508,0.5789908315763251,-0.039661969202182824,0.02363458270752169,0.029308240448221133,0.08253095036825658,0.867592312822541,0.9140384025862666,0.9501426803542823,1.0,0.6469924751020724,-0.06904116582775979,0.05643170701074487,0.22750628524395605,0.5620454132757866,0.6794955258402223,0.7989126947937739,0.06177325385827675,0.08258653214105917,0.1468615260052027,0.2981404100769962,0.42910567472012484,0.5456839479838613,0.05171787845510395,0.4568570094052454,0.04850503653767598,0.3234525357801331,0.04436940266327555,0.19769391981978773,0.23106445679023424,0.011738685327727278,-0.004107917245409938,0.32462989719293356,0.005175710148326693,0.8394686647315625,-0.10736626584774957,0.011957480185432226,0.03919466896838238,0.046409322668885485,0.04067872763170842,0.8394686647315625
pA_EmissionAreaWt_All_5000_wtv,0.15982166408133974,0.22984484006501127,-0.424149517471272,0.10296263035780293,0.10902096188489009,0.12001089912954843,0.1634387511304726,0.5264025833059229,0.4500427008199418,0.9204049538534661,-0.15766594507590972,-0.13194095900427918,-0.003191349031906274,0.6802862026578701,-0.5777640190309903,0.25885040007614335,0.6461768253243831,0.36041937982472394,-0.17120217461943793,-0.062223646554400644,-0.15338930271586793,0.21555438320671533,0.18742570697522104,0.31342838720161387,0.32361692369183637,0.16430972330311963,-0.046541887204183265,0.7187947255110476,-0.06892931684944355,0.12634856216288717,0.15224877501838427,0.27401835511501654,0.4468026374464457,0.4921012986577021,0.5323945006079621,0.6469924751020724,1.0,-0.059954160360664525,0.07895667044905681,0.17844488237842296,0.3999970580686068,0.47552465371235664,0.5772009449537246,0.10441282967235548,0.05267482481131937,0.08205413953860206,0.15325307230512597,0.24271005772306722,0.3707162118194964,0.10353109953289233,0.6381040531051756,-0.0393586736284533,0.24677905854426938,-0.019738239090460824,0.08605838805417905,0.17061027275276003,0.18691980596986485,-0.015655357168160557,0.5040133203478768,0.011632568785968174,0.42984321057388486,-0.00552175850783468,-0.07196526128327656,-0.044759775224863074,0.21021670839830386,0.17460651721991943,0.42984321057388486
pB_rdLength_major_25_sum,0.4293536328848613,-0.028845280409926868,0.09591196379565375,-0.005073501888461634,0.004615903829694708,0.01304483140955328,0.039240863994003124,0.026304809909644167,0.01390873821921823,-0.057256588785980465,0.06116979987851926,0.039675758460222074,0.01871692855847292,-0.00301104992898889,-0.00887974212544507,-0.08199317428513445,-0.10790376786860141,0.03601354326340678,0.08425364831332605,-0.011587826328897512,0.027994448030920823,-0.08105888947353579,-0.0848865632757322,-0.012154567000601926,0.011382034910726228,-0.10107046912339344,-0.0014312185729364278,0.0046217072694640865,0.007328443496731248,0.07359829642612882,0.10477235126010945,0.07428308551073255,-0.029243495694314985,-0.029005097931501547,-0.037754052306998055,-0.06904116582775979,-0.059954160360664525,1.0,0.854986521953366,0.6106081647300582,0.19632585337064573,0.07745095567256145,0.054646300583000476,-0.3580368331325414,-0.2771757344135314,-0.0846740327559832,0.08975038045406096,0.10713444664642517,0.04564894328238241,-0.08647473574788732,-0.07373381787239708,-0.0302568844445699,-0.12669442741012535,-0.03810285509966869,0.01260119093888822,-0.06783685353493708,-0.013417140333632638,0.012481010850166126,-0.07567745209015321,-0.025011410909155502,-0.016906213422901956,-0.38559984385576135,0.31927451307227955,0.16286717804975157,0.019099958288738006,0.017710882340250683,-0.016906213422901956
pB_rdLength_major_50_sum,0.4036338960802247,0.017978476000177622,0.06674744349045102,-0.032698184362826295,-0.014972474872358083,-0.006688357602361959,0.022275502318227357,0.06354405701243405,0.07199076053972268,0.07495167644556393,0.07900752108399867,0.060002209830189515,0.046069705811093056,0.06995890078454324,-0.08178043967935314,-0.0008644136111628275,0.018127912615460245,0.07225680473664436,0.10456702556470623,-0.03852296848680918,-0.031042890495158383,-0.03114390272188262,-0.0365928677350869,-0.015063453358515201,0.03175473191381657,-0.032203822111720015,-0.017506695280555148,0.09920600493411152,-0.012930672689575958,0.10446605574393472,0.1406425831877077,0.13194524705336813,0.0883126335728216,0.0861918697589554,0.08111575579487097,0.05643170701074487,0.07895667044905681,0.854986521953366,1.0,0.8265034475859259,0.3855142370627364,0.26781104925143795,0.19863596692527605,-0.31723118542821904,-0.2696054076458499,-0.09565271688565327,0.09018331338425235,0.12238552922967398,0.10493954304169203,-0.07277564102263807,0.05348506117175068,-0.05646135418741315,-0.14600829275064175,-0.06718482215101994,-0.00926949348634367,-0.03156898308778094,0.06474100597615952,-0.009716339833872328,0.05078841720754809,-0.0455012726615348,0.09299831395186249,-0.3970421312096383,0.2527538201358318,0.1331139014582725,0.1107839742910309,0.11442932296582772,0.09299831395186249
pB_rdLength_major_100_sum,0.3911270602221509,0.07956215522703575,0.06674008621646924,0.020714774744593163,0.02124492574113459,0.03456145307915836,0.07978320352793865,0.14101365596853466,0.11915913753191823,0.16206046852508446,0.04798445449347996,0.03657202855261518,0.02499720592523367,0.13843061522593905,-0.10195710398484374,0.06917622503409768,0.09404808315534766,0.09815049331511344,0.05316637567403236,-0.07675377075559235,-0.1079601243973008,0.023815342920785125,0.020579940264886406,0.013167637072059906,0.05869134960387978,0.040814043037529,-0.0371752873911502,0.1766138950943762,-0.03700535890382694,0.04625663483807799,0.08491504796973547,0.11041654430472857,0.2704167395255022,0.25618016937306504,0.25447071341048394,0.22750628524395605,0.17844488237842296,0.6106081647300582,0.8265034475859259,1.0,0.6547425572903869,0.5039047933607729,0.35741497586464105,-0.25617261922057927,-0.21432908913582616,-0.1393633765540075,0.09303095324827036,0.15521651538932002,0.17070502840719723,-0.030359241444377277,0.12457389823208048,-0.07615386447554967,-0.14037686076265035,-0.08667078478515423,0.05995330757926031,0.020164949646234033,0.09066973489013841,-0.02952358276625065,0.11032155540489845,-0.06566934179041094,0.27726428482474325,-0.39239032583560374,0.23471835166604993,0.15489394368511744,0.14537950534909136,0.15053790790474228,0.27726428482474325
pB_rdLength_major_300_sum,0.2525090135760551,0.129474685531572,-0.01868362493178207,0.1808030301416637,0.18491850721126862,0.22086908704357894,0.2853392017157233,0.24657397550232338,0.36261040116297993,0.3853007797189912,-0.15624307412509073,-0.17135819604820063,-0.11352154943177886,0.28042465454887533,-0.23045968310577747,0.02777099692325287,0.25134100245338153,0.3237797251046779,-0.149582547853316,-0.08520737815672005,-0.16182286198027596,0.022981955623988762,0.03849347057901032,0.20567070458105816,0.26555914288217297,0.09945871421026148,-0.055579702361704064,0.3907681634038468,-0.06456911431322687,-0.00968773919541993,0.027959482629521276,0.1223462328089621,0.5822007740938465,0.5964141422907059,0.5892048894593505,0.5620454132757866,0.3999970580686068,0.19632585337064573,0.3855142370627364,0.6547425572903869,1.0,0.8894685393592677,0.633173882060371,-0.004320330551651519,0.00834768462740023,0.002410986217897034,0.14245124789582075,0.2593781647572985,0.3284566523442155,-0.060747828127350814,0.25258493841894314,-0.0696137214609314,0.16383371761747179,-0.07035089356151714,0.12545522163082276,0.07845270191355538,0.07602616973181812,-0.05633391667546439,0.2637051204366671,-0.03019968235742758,0.5624011039598076,-0.3053536476195721,0.06516168305161307,0.04058783026486766,0.12135319600060729,0.13954293264903309,0.5624011039598076
pB_rdLength_major_500_sum,0.28671331984809395,0.13282725560929884,-0.06673438259556806,0.2378934182722575,0.2567383297277878,0.293491380897714,0.35702698126791,0.3099161035411965,0.3856985595991546,0.45996216154074937,-0.2190190425429342,-0.21503361577037128,-0.12838252128678102,0.3371415568750591,-0.28725844568209163,0.0018124098757568803,0.2807463823844885,0.3402307558754476,-0.21720131263488862,-0.09024747174320234,-0.18452033762284958,0.004330588984319211,0.04479498959422684,0.24812921419787937,0.2890790896287316,0.12592398756095727,-0.05387682845755249,0.46403622426509544,-0.06760370165743232,-0.0012252487924674788,0.02972558847064003,0.1205684897800767,0.688134830596373,0.7105213276217278,0.7060943200153222,0.6794955258402223,0.47552465371235664,0.07745095567256145,0.26781104925143795,0.5039047933607729,0.8894685393592677,1.0,0.803874663501624,0.04651424453588996,0.05043180725183731,0.07573455100832091,0.16907671549035921,0.2632222933763131,0.3599121230437446,-0.05647631426388732,0.3184615443011872,-0.05514483750339363,0.26781281158898934,-0.06331384053432414,0.17969482425928912,0.032995721331892935,0.05146858155703348,-0.05342070885370317,0.2373377714370199,-0.023264714039429174,0.6588433644702553,-0.262006583623582,0.025437171005202836,0.02588505333747785,0.10040659758385913,0.11728655559798179,0.6588433644702553
pB_rdLength_major_1000_sum,0.3285676040790117,0.20860668178932254,-0.15070673826534906,0.41013856160949674,0.45150231772435645,0.4989854589398029,0.5678215878035483,0.534010696244595,0.3737766470749587,0.5429672745917493,-0.3203786352244521,-0.29674838663146735,-0.14976883500824525,0.5153656583355516,-0.37373169308193155,-0.056546180209676555,0.26807051114570907,0.285302145619896,-0.32367038726779207,-0.13248151764573324,-0.22332208580202634,-0.024960667731006282,0.014483007514331162,0.2376853762977856,0.24271846590159438,0.0806074179852719,-0.0886821597314024,0.5315970332174816,-0.09325418700130586,0.07603015629175278,0.0858106636046108,0.14163337102889298,0.7096018389272638,0.7442202367387661,0.7739112320148612,0.7989126947937739,0.5772009449537246,0.054646300583000476,0.19863596692527605,0.35741497586464105,0.633173882060371,0.803874663501624,1.0,0.05213656090126644,0.05753449920174013,0.13752119984965544,0.2598454471022026,0.3707841525727638,0.49613400816066133,-0.046869679209511995,0.4024778747749744,-0.0638812465868601,0.1498125382092931,-0.06260550814708131,0.20414621603693378,0.01598407510035909,-0.003180365581268947,-0.01650013289259116,0.21176494708032084,0.011577420375640255,0.6815347727527485,-0.21509047696473618,0.012326434773935881,0.016705644506232985,0.07018111571560516,0.05770475744630569,0.6815347727527485
pB_rdLength_minor_25_sum,-0.18478254893653345,0.02622282407016132,-0.0003310821233531655,0.050732026367641445,0.03639350212664527,0.013919930414163827,-0.0002522903348756397,0.08715464471097006,0.10304801085030026,0.11829892553431959,-0.042169544529904776,-0.026971925891778836,0.05974127941584938,0.09393219187752423,-0.06775563682149728,0.04442714932999254,0.11879547692648978,0.08736731635983211,-0.08184174786406938,-0.011137867864153874,-0.05990181348025755,0.06298744819441592,0.041549952109560584,0.11858529550787608,0.08867476147432991,0.04402738880103019,-0.04997148750422859,0.06882808915722075,-0.0794258362598124,0.046155452107840195,0.03436417944522871,0.06278139300900912,-0.0019514372934661005,0.016473437805499626,0.028716742115947023,0.06177325385827675,0.10441282967235548,-0.3580368331325414,-0.31723118542821904,-0.25617261922057927,-0.004320330551651519,0.04651424453588996,0.05213656090126644,1.0,0.7688254238925682,0.4733553118779096,0.16979769575831083,0.11524484527888015,0.12579537199343024,0.0002174822186262736,0.10562774651416333,-0.06559702619730103,0.1459383739685808,-0.0624795867043921,-0.04020889845143873,-0.04551457860247061,0.13382099105174333,0.036228872549130965,0.026491827631127916,0.003563562579691501,-0.007620704708723544,0.13805418253123353,-0.13280277320963751,-0.07039667283031956,0.08166589669648713,0.10678569673711528,-0.007620704708723544
pB_rdLength_minor_50_sum,-0.05801985506434665,0.0624326474606176,0.0373814655117434,0.18519669554232535,0.16633945133383424,0.13474517928908958,0.12668197938477366,0.13978410979770295,0.13594070215716017,0.05262840455583898,-0.09737463784818787,-0.042863595676541355,0.07724400804407672,0.130566869717151,-0.07465761453662755,-0.01930980911813453,0.1118308014687985,0.14120315925286037,-0.156406503549715,0.003482619866179292,-0.06731614959876807,-0.0018360924372269416,-0.012535263301605587,0.19567781486968283,0.15710931993034505,0.003449889421380599,-0.020645273889263172,0.029031676051571396,-0.027698855687727227,0.08413009050112523,0.06703519380829027,0.0712943320096214,0.04757439364828808,0.06442006367758735,0.0723452732957135,0.08258653214105917,0.05267482481131937,-0.2771757344135314,-0.2696054076458499,-0.21432908913582616,0.00834768462740023,0.05043180725183731,0.05753449920174013,0.7688254238925682,1.0,0.7399947496102112,0.4056821044118133,0.31202897484631936,0.2779551127732128,-0.03404487006041444,0.07277814792132452,-0.02732505058740936,0.10990370287120074,-0.006911744718473717,-0.050814188751031004,-0.0800572825769159,0.11109697252874999,0.014199826537482857,-0.01515187594177118,-0.0031805778418137584,0.04278191211442748,0.0500866437481421,-0.1042732204313677,-0.06796436242356896,0.023732200616074617,0.053425454262003895,0.04278191211442748
pB_rdLength_minor_100_sum,0.02988134577278617,0.05596241316804149,0.033616664677885065,0.24157805141811706,0.23498043652450912,0.20491140757233373,0.19569563375183874,0.21976553188600476,0.15152655559064215,0.08360547340499185,-0.020052107737243845,0.05093001855819361,0.18933102111571773,0.20929511173255463,-0.11114090814894814,-0.07880828130004708,0.1351041512917747,0.13914436233269492,-0.05387981679517542,0.012210520004031342,-0.046684284955391835,-0.087091834283747,-0.10841524435592861,0.16003357354350004,0.1493630674963358,-0.11749121671380074,-0.014429140713856065,0.05918716896604988,-0.007057308668363332,0.1528896598724385,0.13503584769215224,0.11849093523439361,0.09760896968426692,0.11942748020642194,0.13479676429723783,0.1468615260052027,0.08205413953860206,-0.0846740327559832,-0.09565271688565327,-0.1393633765540075,0.002410986217897034,0.07573455100832091,0.13752119984965544,0.4733553118779096,0.7399947496102112,1.0,0.6929558556566735,0.5552128555789291,0.4690073062351649,-0.05592957047081669,0.0692125674208393,-0.0451399192119867,0.02916332307514424,-0.044006614169415134,-0.04221066327991827,-0.06628814373934723,0.029608489647321722,0.020998545611710807,-0.048252295039347935,-0.032055703217637885,0.09489755060552421,-0.042393860913726586,0.011658079158903436,0.017907258258932687,0.003256783584254231,0.0166887133487893,0.09489755060552421
pB_rdLength_minor_300_sum,0.1805015805697093,0.1603228889612495,0.060408436603611435,0.35086902103207795,0.3645092496589569,0.3553704891145074,0.3435728757060802,0.3629633932822927,0.21142343580687714,0.16057388760832184,0.09448149344846785,0.18907252393304907,0.33595541488297587,0.33954939390604877,-0.16637025309511128,-0.14926875260126996,0.2149054966715768,0.13897232736228426,0.02144309224273413,-0.13754356457864725,-0.18560683858304589,-0.22577105713632553,-0.2559604728374508,0.13101439235422666,0.13397391620718546,-0.25037653679110383,-0.11559957529640595,0.1438671200953804,-0.03027382513703832,0.09920884789541934,0.1042741525782105,0.12631886518582788,0.23760859927610722,0.2671235939142095,0.2890877439223761,0.2981404100769962,0.15325307230512597,0.08975038045406096,0.09018331338425235,0.09303095324827036,0.14245124789582075,0.16907671549035921,0.2598454471022026,0.16979769575831083,0.4056821044118133,0.6929558556566735,1.0,0.9070900838401446,0.7600146806804384,-0.08860511223234149,0.11514623367599629,-0.09674652617159156,0.04093209150477086,-0.07945315527238414,0.014353521426500183,-0.033863446576929614,-0.006591917530235799,0.048118758170453274,-0.033727504456086854,0.07760477552936293,0.23689716523085005,-0.15817436569460502,0.10143053986983348,0.10916646314489294,-0.0049427202035945104,-0.004442348303923928,0.23689716523085005
pB_rdLength_minor_500_sum,0.20248916505599437,0.1977267331123902,0.033871022906663,0.42326057684674895,0.4430901827145367,0.4479238082513051,0.45673945683304884,0.44772144959596616,0.2910136168216573,0.24320600041192802,0.03073216649289948,0.13200470771268535,0.3233198159397299,0.4302091436394427,-0.24458815177144388,-0.1681174552330142,0.2977548531107117,0.21550888316329783,-0.03960076725092371,-0.15484335862938817,-0.23066077142493205,-0.2578572711945602,-0.2708226147982596,0.16204913172711305,0.18076908332268898,-0.2485788870378015,-0.11962677418069027,0.20349787173440095,-0.026450973908556337,0.09796481367974587,0.1124704862287586,0.15706352910496119,0.3603049791809085,0.39416122836675765,0.42008672368625083,0.42910567472012484,0.24271005772306722,0.10713444664642517,0.12238552922967398,0.15521651538932002,0.2593781647572985,0.2632222933763131,0.3707841525727638,0.11524484527888015,0.31202897484631936,0.5552128555789291,0.9070900838401446,1.0,0.8854674709920277,-0.06018942102962474,0.18209576830540716,-0.09224938191578146,0.04089591256631176,-0.07121888116384709,0.02163489346528395,0.04706106826674449,0.004132669667530798,0.025828500477443762,0.029377073571667384,0.06908650052405642,0.3557853234006185,-0.18474083330491217,0.07955899499977324,0.08655355614326313,0.016688202492632004,0.027285827392565545,0.3557853234006185
pB_rdLength_minor_1000_sum,0.2331205016534481,0.22304759269824279,-0.046301661800125384,0.42796705790463835,0.4566553566480322,0.4795519129285871,0.5251799351858266,0.5624121432576981,0.38694978331721747,0.35630772630512286,-0.10135768427765832,0.013204362017422748,0.33822190245234796,0.5728954799704439,-0.35808785635138296,-0.11260082394929523,0.36886662227428013,0.3130296283486378,-0.14793560212698187,-0.16289925480180356,-0.3218601395976642,-0.13279553467793367,-0.1423000152092874,0.2554320335705827,0.2835604025363113,-0.1472909355334451,-0.10826994772605869,0.2847205202780531,-0.03907536609531335,0.08268032974046985,0.10454765388537704,0.1738808512546609,0.45426510904258094,0.487314961811367,0.518222846402988,0.5456839479838613,0.3707162118194964,0.04564894328238241,0.10493954304169203,0.17070502840719723,0.3284566523442155,0.3599121230437446,0.49613400816066133,0.12579537199343024,0.2779551127732128,0.4690073062351649,0.7600146806804384,0.8854674709920277,1.0,-0.05009636844614343,0.29263256567380713,-0.06289106171613026,0.04601320607324764,-0.05141002765346954,0.06450612718269126,0.04074917587442996,0.052729591339176186,0.026081633388868184,0.07555286117420888,0.09545788498430936,0.4488397887653355,-0.14457499622483888,0.049157513766527154,0.06606383121154605,0.037190991557233065,0.05282488839215376,0.4488397887653355
